dteday,season,yr,mnth,holiday,weekday,workingday,instant_y,hr,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
2011-07-18,3,0,7,0,1,1,4661,2,1,0.66,0.6061,0.83,0.2239,2,8,10
2011-07-18,3,0,7,0,1,1,4662,3,1,0.66,0.6061,0.78,0.194,3,4,7
2011-07-18,3,0,7,0,1,1,4663,4,1,0.64,0.5909,0.78,0.1642,1,3,4
2011-07-18,3,0,7,0,1,1,4664,5,1,0.64,0.5909,0.78,0.1045,2,15,17
2011-07-18,3,0,7,0,1,1,4665,6,1,0.64,0.5758,0.83,0.1045,10,95,105
2011-07-18,3,0,7,0,1,1,4666,7,1,0.68,0.6364,0.74,0.2239,22,255,277
2011-07-18,3,0,7,0,1,1,4667,8,1,0.7,0.6515,0.7,0.194,18,329,347
2011-07-18,3,0,7,0,1,1,4668,9,1,0.74,0.697,0.67,0.2239,33,170,203
2011-07-18,3,0,7,0,1,1,4669,10,1,0.76,0.7121,0.62,0.194,52,78,130
2011-07-18,3,0,7,0,1,1,4670,11,1,0.8,0.7576,0.55,0.0896,42,99,141
2011-07-18,3,0,7,0,1,1,4671,12,1,0.8,0.7727,0.59,0.194,39,126,165
2011-07-18,3,0,7,0,1,1,4672,13,1,0.82,0.7879,0.56,0.2537,27,125,152
2011-07-18,3,0,7,0,1,1,4673,14,1,0.82,0.7879,0.56,0.3284,32,106,138
2011-07-18,3,0,7,0,1,1,4674,15,1,0.84,0.803,0.53,0.3284,53,111,164
2011-07-18,3,0,7,0,1,1,4675,16,1,0.84,0.803,0.53,0.2836,45,220,265
2011-07-18,3,0,7,0,1,1,4676,17,1,0.84,0.7879,0.49,0.3284,72,473,545
2011-07-18,3,0,7,0,1,1,4677,18,1,0.82,0.7727,0.49,0.3582,80,478,558
2011-07-18,3,0,7,0,1,1,4678,19,1,0.8,0.7576,0.55,0.2239,63,335,398
2011-07-18,3,0,7,0,1,1,4679,20,1,0.78,0.7424,0.59,0.2239,91,232,323
2011-07-18,3,0,7,0,1,1,4680,21,1,0.74,0.697,0.66,0.194,48,154,202
2011-07-18,3,0,7,0,1,1,4681,22,1,0.76,0.7273,0.66,0.2239,36,104,140
2011-07-18,3,0,7,0,1,1,4682,23,1,0.74,0.697,0.66,0.1642,32,59,91
2011-07-19,3,0,7,0,2,1,4683,0,1,0.74,0.697,0.66,0.1045,25,26,51
2011-07-19,3,0,7,0,2,1,4684,1,2,0.74,0.697,0.66,0.1343,7,6,13
2011-07-19,3,0,7,0,2,1,4685,2,1,0.72,0.6818,0.7,0.1642,9,4,13
2011-07-19,3,0,7,0,2,1,4686,3,1,0.72,0.6818,0.7,0.1642,2,1,3
2011-07-19,3,0,7,0,2,1,4687,4,1,0.72,0.6818,0.7,0.1343,1,4,5
2011-07-19,3,0,7,0,2,1,4688,5,2,0.7,0.6667,0.74,0.1045,0,19,19
2011-07-19,3,0,7,0,2,1,4689,6,2,0.72,0.697,0.74,0.1045,8,126,134
2011-07-19,3,0,7,0,2,1,4690,7,2,0.74,0.697,0.7,0.1642,28,287,315
2011-07-19,3,0,7,0,2,1,4691,8,2,0.76,0.7273,0.7,0.1642,31,381,412
2011-07-19,3,0,7,0,2,1,4692,9,2,0.8,0.7879,0.63,0.1343,22,177,199
2011-07-19,3,0,7,0,2,1,4693,10,2,0.82,0.7879,0.56,0.1642,29,112,141
2011-07-19,3,0,7,0,2,1,4694,11,1,0.82,0.803,0.59,0.0,29,98,127
2011-07-19,3,0,7,0,2,1,4695,12,1,0.84,0.8182,0.56,0.0896,26,127,153
2011-07-19,3,0,7,0,2,1,4696,13,1,0.86,0.8333,0.53,0.1045,33,139,172
2011-07-19,3,0,7,0,2,1,4697,14,1,0.86,0.8182,0.5,0.194,41,111,152
2011-07-19,3,0,7,0,2,1,4698,15,1,0.88,0.8182,0.44,0.194,48,110,158
2011-07-19,3,0,7,0,2,1,4699,16,1,0.9,0.8485,0.42,0.2985,61,216,277
2011-07-19,3,0,7,0,2,1,4700,17,1,0.8,0.803,0.66,0.0,68,445,513
2011-07-19,3,0,7,0,2,1,4701,18,1,0.8,0.803,0.66,0.1343,80,450,530
2011-07-19,3,0,7,0,2,1,4702,19,1,0.76,0.7424,0.75,0.194,54,334,388
2011-07-19,3,0,7,0,2,1,4703,20,1,0.74,0.7273,0.74,0.0896,48,229,277
2011-07-19,3,0,7,0,2,1,4704,21,1,0.74,0.7121,0.74,0.1343,47,194,241
2011-07-19,3,0,7,0,2,1,4705,22,1,0.74,0.7121,0.74,0.0,36,120,156
2011-07-19,3,0,7,0,2,1,4706,23,3,0.72,0.697,0.79,0.1642,19,73,92
2011-07-20,3,0,7,0,3,1,4707,0,1,0.7,0.6667,0.84,0.1045,11,29,40
2011-07-20,3,0,7,0,3,1,4708,1,1,0.7,0.6667,0.84,0.0,4,7,11
2011-07-20,3,0,7,0,3,1,4709,2,1,0.7,0.6667,0.84,0.0,2,7,9
2011-07-20,3,0,7,0,3,1,4710,3,1,0.7,0.6667,0.84,0.1045,2,4,6
2011-07-20,3,0,7,0,3,1,4711,4,1,0.68,0.6364,0.83,0.0,0,4,4
2011-07-20,3,0,7,0,3,1,4712,5,1,0.68,0.6364,0.83,0.1045,4,19,23
2011-07-20,3,0,7,0,3,1,4713,6,2,0.68,0.6364,0.89,0.1045,5,111,116
2011-07-20,3,0,7,0,3,1,4714,7,2,0.7,0.6667,0.84,0.1045,27,276,303
2011-07-20,3,0,7,0,3,1,4715,8,1,0.74,0.7121,0.74,0.0,34,404,438
2011-07-20,3,0,7,0,3,1,4716,9,1,0.74,0.697,0.7,0.0896,28,181,209
2011-07-20,3,0,7,0,3,1,4717,10,1,0.76,0.7273,0.7,0.0,34,76,110
2011-07-20,3,0,7,0,3,1,4718,11,1,0.8,0.7879,0.63,0.0896,26,116,142
2011-07-20,3,0,7,0,3,1,4719,12,1,0.82,0.803,0.59,0.0,28,121,149
2011-07-20,3,0,7,0,3,1,4720,13,1,0.84,0.8182,0.56,0.194,23,97,120
2011-07-20,3,0,7,0,3,1,4721,14,1,0.86,0.8333,0.53,0.2239,44,83,127
2011-07-20,3,0,7,0,3,1,4722,15,1,0.86,0.8182,0.5,0.1642,36,102,138
2011-07-20,3,0,7,0,3,1,4723,16,1,0.84,0.8182,0.56,0.0,30,204,234
2011-07-20,3,0,7,0,3,1,4724,17,1,0.84,0.8333,0.59,0.194,50,405,455
2011-07-20,3,0,7,0,3,1,4725,18,1,0.84,0.8333,0.59,0.2239,68,429,497
2011-07-20,3,0,7,0,3,1,4726,19,1,0.82,0.8485,0.67,0.1642,59,323,382
2011-07-20,3,0,7,0,3,1,4727,20,1,0.8,0.8333,0.75,0.2239,45,264,309
2011-07-20,3,0,7,0,3,1,4728,21,1,0.8,0.803,0.66,0.1642,33,209,242
2011-07-20,3,0,7,0,3,1,4729,22,1,0.78,0.7727,0.7,0.2239,25,144,169
2011-07-20,3,0,7,0,3,1,4730,23,1,0.76,0.7424,0.75,0.2537,26,73,99
2011-07-21,3,0,7,0,4,1,4731,0,2,0.76,0.7424,0.75,0.194,13,29,42
2011-07-21,3,0,7,0,4,1,4732,1,2,0.74,0.7273,0.84,0.2239,5,16,21
2011-07-21,3,0,7,0,4,1,4733,2,2,0.74,0.7273,0.84,0.2239,2,4,6
2011-07-21,3,0,7,0,4,1,4734,3,2,0.74,0.7121,0.79,0.1343,1,5,6
2011-07-21,3,0,7,0,4,1,4735,4,2,0.72,0.7121,0.84,0.1045,0,4,4
2011-07-21,3,0,7,0,4,1,4736,5,2,0.72,0.7121,0.84,0.1045,2,16,18
2011-07-21,3,0,7,0,4,1,4737,6,2,0.72,0.7121,0.84,0.1045,6,111,117
2011-07-21,3,0,7,0,4,1,4738,7,2,0.74,0.7273,0.84,0.1343,23,251,274
2011-07-21,3,0,7,0,4,1,4739,8,2,0.76,0.7576,0.79,0.1642,23,358,381
2011-07-21,3,0,7,0,4,1,4740,9,2,0.8,0.8182,0.75,0.2537,34,166,200
2011-07-21,3,0,7,0,4,1,4741,10,2,0.82,0.8636,0.71,0.2239,31,47,78
2011-07-21,3,0,7,0,4,1,4742,11,2,0.86,0.8939,0.63,0.2985,27,79,106
2011-07-21,3,0,7,0,4,1,4743,12,1,0.88,0.8939,0.56,0.3284,29,106,135
2011-07-21,3,0,7,0,4,1,4744,13,1,0.88,0.8939,0.56,0.2985,21,81,102
2011-07-21,3,0,7,0,4,1,4745,14,1,0.9,0.8939,0.5,0.3582,50,97,147
2011-07-21,3,0,7,0,4,1,4746,15,1,0.9,0.9242,0.53,0.2537,40,93,133
2011-07-21,3,0,7,0,4,1,4747,16,1,0.92,0.9242,0.48,0.2836,43,167,210
2011-07-21,3,0,7,0,4,1,4748,17,1,0.92,0.9091,0.45,0.2985,40,374,414
2011-07-21,3,0,7,0,4,1,4749,18,1,0.9,0.8939,0.5,0.2836,39,343,382
2011-07-21,3,0,7,0,4,1,4750,19,1,0.86,0.9242,0.67,0.2836,51,233,284
2011-07-21,3,0,7,0,4,1,4751,20,1,0.84,0.8939,0.71,0.2239,38,199,237
2011-07-21,3,0,7,0,4,1,4752,21,1,0.82,0.8939,0.75,0.2239,38,187,225
2011-07-21,3,0,7,0,4,1,4753,22,1,0.82,0.8636,0.71,0.1642,36,113,149
2011-07-21,3,0,7,0,4,1,4754,23,1,0.8,0.8182,0.71,0.1642,40,73,113
2011-07-22,3,0,7,0,5,1,4755,0,1,0.82,0.8333,0.63,0.1343,9,51,60
2011-07-22,3,0,7,0,5,1,4756,1,1,0.8,0.7879,0.63,0.0,7,17,24
2011-07-22,3,0,7,0,5,1,4757,2,1,0.78,0.803,0.79,0.1343,0,14,14
2011-07-22,3,0,7,0,5,1,4758,3,1,0.78,0.7879,0.75,0.1045,1,6,7
2011-07-22,3,0,7,0,5,1,4759,4,1,0.76,0.7424,0.75,0.1045,8,5,13
2011-07-22,3,0,7,0,5,1,4760,5,1,0.74,0.7121,0.79,0.1045,2,17,19
2011-07-22,3,0,7,0,5,1,4761,6,1,0.76,0.7424,0.75,0.0896,13,83,96
2011-07-22,3,0,7,0,5,1,4762,7,2,0.8,0.803,0.66,0.1045,20,232,252
2011-07-22,3,0,7,0,5,1,4763,8,2,0.84,0.8485,0.63,0.1642,30,292,322
2011-07-22,3,0,7,0,5,1,4764,9,1,0.86,0.8939,0.63,0.0896,31,177,208
2011-07-22,3,0,7,0,5,1,4765,10,1,0.9,0.9242,0.53,0.0896,32,83,115
2011-07-22,3,0,7,0,5,1,4766,11,1,0.9,0.8939,0.5,0.1045,23,86,109
2011-07-22,3,0,7,0,5,1,4767,12,1,0.94,0.9545,0.48,0.1642,20,95,115
2011-07-22,3,0,7,0,5,1,4768,13,1,0.94,0.9848,0.51,0.1642,25,98,123
2011-07-22,3,0,7,0,5,1,4769,14,1,0.96,1.0,0.48,0.2985,24,77,101
2011-07-22,3,0,7,0,5,1,4770,15,1,0.94,0.9848,0.51,0.2985,32,101,133
2011-07-22,3,0,7,0,5,1,4771,16,3,0.9,0.8333,0.39,0.2985,29,153,182
2011-07-22,3,0,7,0,5,1,4772,17,1,0.88,0.8485,0.47,0.1045,35,271,306
2011-07-22,3,0,7,0,5,1,4773,18,1,0.9,0.8182,0.37,0.1642,34,250,284
2011-07-22,3,0,7,0,5,1,4774,19,2,0.86,0.7879,0.41,0.1045,40,210,250
2011-07-22,3,0,7,0,5,1,4775,20,1,0.84,0.8182,0.56,0.0,46,166,212
2011-07-22,3,0,7,0,5,1,4776,21,1,0.82,0.803,0.59,0.0896,38,152,190
2011-07-22,3,0,7,0,5,1,4777,22,2,0.84,0.7879,0.49,0.0896,44,105,149
2011-07-22,3,0,7,0,5,1,4778,23,1,0.8,0.7879,0.63,0.194,19,84,103
2011-07-23,3,0,7,0,6,0,4779,0,1,0.82,0.7879,0.56,0.0,16,85,101
2011-07-23,3,0,7,0,6,0,4780,1,1,0.82,0.7727,0.52,0.1045,13,57,70
2011-07-23,3,0,7,0,6,0,4781,2,1,0.82,0.7727,0.52,0.0,13,48,61
2011-07-23,3,0,7,0,6,0,4782,3,1,0.78,0.7576,0.66,0.0896,6,16,22
2011-07-23,3,0,7,0,6,0,4783,4,1,0.76,0.7273,0.66,0.1045,5,4,9
2011-07-23,3,0,7,0,6,0,4784,5,1,0.76,0.7121,0.62,0.1343,1,6,7
2011-07-23,3,0,7,0,6,0,4785,6,1,0.8,0.7424,0.52,0.1343,6,19,25
2011-07-23,3,0,7,0,6,0,4786,7,1,0.8,0.7424,0.52,0.1045,7,38,45
2011-07-23,3,0,7,0,6,0,4787,8,1,0.84,0.7879,0.49,0.2537,24,85,109
2011-07-23,3,0,7,0,6,0,4788,9,1,0.84,0.7879,0.49,0.1642,30,102,132
2011-07-23,3,0,7,0,6,0,4789,10,1,0.86,0.7879,0.41,0.2239,61,137,198
2011-07-23,3,0,7,0,6,0,4790,11,1,0.9,0.8182,0.37,0.194,62,154,216
2011-07-23,3,0,7,0,6,0,4791,12,1,0.92,0.8636,0.37,0.1045,71,164,235
2011-07-23,3,0,7,0,6,0,4792,13,1,0.94,0.8788,0.38,0.1642,78,167,245
2011-07-23,3,0,7,0,6,0,4793,14,1,0.92,0.8939,0.42,0.0,84,152,236
2011-07-23,3,0,7,0,6,0,4794,15,1,0.94,0.8788,0.38,0.0,78,137,215
2011-07-23,3,0,7,0,6,0,4795,16,1,0.94,0.8788,0.38,0.1343,70,151,221
2011-07-23,3,0,7,0,6,0,4796,17,1,0.94,0.8788,0.38,0.1343,70,127,197
2011-07-23,3,0,7,0,6,0,4797,18,1,0.92,0.8788,0.4,0.2239,62,134,196
2011-07-23,3,0,7,0,6,0,4798,19,2,0.82,0.803,0.59,0.1343,80,137,217
2011-07-23,3,0,7,0,6,0,4799,20,1,0.82,0.803,0.59,0.2239,47,98,145
2011-07-23,3,0,7,0,6,0,4800,21,1,0.82,0.803,0.59,0.2239,39,115,154
2011-07-23,3,0,7,0,6,0,4801,22,1,0.8,0.7727,0.59,0.194,37,88,125
2011-07-23,3,0,7,0,6,0,4802,23,1,0.8,0.7727,0.59,0.1045,27,77,104
2011-07-24,3,0,7,0,0,0,4803,0,1,0.8,0.7727,0.59,0.1045,42,77,119
2011-07-24,3,0,7,0,0,0,4804,1,1,0.78,0.7576,0.66,0.1045,33,63,96
2011-07-24,3,0,7,0,0,0,4805,2,1,0.8,0.7879,0.63,0.0896,12,48,60
2011-07-24,3,0,7,0,0,0,4806,3,1,0.8,0.7879,0.63,0.0896,17,20,37
2011-07-24,3,0,7,0,0,0,4807,4,1,0.78,0.7576,0.66,0.1045,1,5,6
2011-07-24,3,0,7,0,0,0,4808,5,1,0.78,0.7576,0.66,0.0896,5,3,8
2011-07-24,3,0,7,0,0,0,4809,6,2,0.8,0.7879,0.63,0.0896,9,13,22
2011-07-24,3,0,7,0,0,0,4810,7,1,0.8,0.7727,0.59,0.1343,6,29,35
2011-07-24,3,0,7,0,0,0,4811,8,1,0.82,0.7879,0.56,0.2836,22,82,104
2011-07-24,3,0,7,0,0,0,4812,9,1,0.82,0.7879,0.56,0.3881,42,112,154
2011-07-24,3,0,7,0,0,0,4813,10,1,0.86,0.8182,0.5,0.3284,61,165,226
2011-07-24,3,0,7,0,0,0,4814,11,1,0.84,0.803,0.53,0.2537,74,169,243
2011-07-24,3,0,7,0,0,0,4815,12,1,0.9,0.8636,0.45,0.1642,85,161,246
2011-07-24,3,0,7,0,0,0,4816,13,1,0.86,0.803,0.47,0.2239,90,162,252
2011-07-24,3,0,7,0,0,0,4817,14,1,0.86,0.8182,0.5,0.2836,79,204,283
2011-07-24,3,0,7,0,0,0,4818,15,1,0.9,0.8485,0.42,0.2537,68,170,238
2011-07-24,3,0,7,0,0,0,4819,16,1,0.9,0.8485,0.42,0.2537,62,187,249
2011-07-24,3,0,7,0,0,0,4820,17,1,0.9,0.8333,0.39,0.1045,75,174,249
2011-07-24,3,0,7,0,0,0,4821,18,1,0.88,0.8182,0.42,0.1642,67,176,243
2011-07-24,3,0,7,0,0,0,4822,19,1,0.86,0.803,0.47,0.1642,70,170,240
2011-07-24,3,0,7,0,0,0,4823,20,1,0.84,0.7879,0.49,0.1642,52,143,195
2011-07-24,3,0,7,0,0,0,4824,21,1,0.8,0.7879,0.63,0.1343,42,111,153
2011-07-24,3,0,7,0,0,0,4825,22,1,0.78,0.7576,0.66,0.0,23,75,98
2011-07-24,3,0,7,0,0,0,4826,23,2,0.76,0.7273,0.7,0.0896,13,37,50
2011-07-25,3,0,7,0,1,1,4827,0,2,0.76,0.7273,0.7,0.0,17,17,34
2011-07-25,3,0,7,0,1,1,4828,1,2,0.76,0.7424,0.75,0.0896,4,8,12
2011-07-25,3,0,7,0,1,1,4829,2,2,0.74,0.7121,0.79,0.0896,3,3,6
2011-07-25,3,0,7,0,1,1,4830,3,1,0.74,0.7121,0.79,0.0,2,2,4
2011-07-25,3,0,7,0,1,1,4831,4,1,0.72,0.7121,0.84,0.0896,0,6,6
2011-07-25,3,0,7,0,1,1,4832,5,1,0.72,0.7121,0.84,0.0896,2,22,24
2011-07-25,3,0,7,0,1,1,4833,6,2,0.72,0.7121,0.84,0.0896,7,100,107
2011-07-25,3,0,7,0,1,1,4834,7,2,0.74,0.7121,0.79,0.0,20,257,277
2011-07-25,3,0,7,0,1,1,4835,8,2,0.76,0.7424,0.75,0.0,34,353,387
2011-07-25,3,0,7,0,1,1,4836,9,1,0.8,0.803,0.66,0.0,11,124,135
2011-07-25,3,0,7,0,1,1,4837,10,1,0.82,0.803,0.59,0.0,30,54,84
2011-07-25,3,0,7,0,1,1,4838,11,2,0.84,0.8333,0.59,0.194,24,83,107
2011-07-25,3,0,7,0,1,1,4839,12,2,0.84,0.8333,0.59,0.194,17,50,67
2011-07-25,3,0,7,0,1,1,4840,13,2,0.74,0.7121,0.74,0.1343,14,64,78
2011-07-25,3,0,7,0,1,1,4841,14,2,0.72,0.697,0.79,0.194,28,62,90
2011-07-25,3,0,7,0,1,1,4842,15,1,0.7,0.6667,0.84,0.3881,16,96,112
2011-07-25,3,0,7,0,1,1,4843,16,1,0.7,0.6667,0.84,0.2239,37,161,198
2011-07-25,3,0,7,0,1,1,4844,17,1,0.72,0.697,0.74,0.0,48,437,485
2011-07-25,3,0,7,0,1,1,4845,18,1,0.74,0.7121,0.74,0.0896,60,473,533
2011-07-25,3,0,7,0,1,1,4846,19,1,0.74,0.697,0.7,0.0896,62,324,386
2011-07-25,3,0,7,0,1,1,4847,20,1,0.72,0.697,0.74,0.1343,55,247,302
2011-07-25,3,0,7,0,1,1,4848,21,1,0.7,0.6667,0.84,0.0,41,153,194
2011-07-25,3,0,7,0,1,1,4849,22,1,0.7,0.6667,0.84,0.0,13,112,125
2011-07-25,3,0,7,0,1,1,4850,23,1,0.7,0.6667,0.84,0.0896,23,64,87
2011-07-26,3,0,7,0,2,1,4851,0,1,0.7,0.6667,0.79,0.1045,8,20,28
2011-07-26,3,0,7,0,2,1,4852,1,1,0.7,0.6667,0.79,0.1045,6,6,12
2011-07-26,3,0,7,0,2,1,4853,2,1,0.68,0.6364,0.89,0.1045,1,6,7
2011-07-26,3,0,7,0,2,1,4854,3,1,0.68,0.6364,0.89,0.1343,2,2,4
2011-07-26,3,0,7,0,2,1,4855,4,1,0.68,0.6364,0.88,0.1642,0,6,6
2011-07-26,3,0,7,0,2,1,4856,5,1,0.66,0.5909,0.89,0.0896,3,24,27
2011-07-26,3,0,7,0,2,1,4857,6,1,0.68,0.6364,0.83,0.2239,2,108,110
2011-07-26,3,0,7,0,2,1,4858,7,1,0.72,0.6818,0.66,0.2836,30,288,318
2011-07-26,3,0,7,0,2,1,4859,8,1,0.74,0.6818,0.55,0.194,32,392,424
2011-07-26,3,0,7,0,2,1,4860,9,1,0.76,0.6818,0.4,0.2239,25,162,187
2011-07-26,3,0,7,0,2,1,4861,10,1,0.8,0.697,0.31,0.2239,42,96,138
2011-07-26,3,0,7,0,2,1,4862,11,1,0.82,0.7121,0.3,0.0,49,102,151
2011-07-26,3,0,7,0,2,1,4863,12,1,0.84,0.7273,0.28,0.0,25,122,147
2011-07-26,3,0,7,0,2,1,4864,13,1,0.84,0.7273,0.32,0.2985,43,139,182
2011-07-26,3,0,7,0,2,1,4865,14,1,0.86,0.7424,0.3,0.2836,46,101,147
2011-07-26,3,0,7,0,2,1,4866,15,1,0.88,0.7576,0.28,0.3284,49,114,163
2011-07-26,3,0,7,0,2,1,4867,16,1,0.86,0.7576,0.36,0.2836,41,213,254
2011-07-26,3,0,7,0,2,1,4868,17,1,0.86,0.7576,0.36,0.3582,72,465,537
2011-07-26,3,0,7,0,2,1,4869,18,1,0.84,0.7424,0.39,0.3881,68,478,546
2011-07-26,3,0,7,0,2,1,4870,19,1,0.82,0.7424,0.43,0.2985,69,329,398
2011-07-26,3,0,7,0,2,1,4871,20,1,0.8,0.7273,0.46,0.2537,47,243,290
2011-07-26,3,0,7,0,2,1,4872,21,1,0.78,0.7121,0.49,0.2239,45,222,267
2011-07-26,3,0,7,0,2,1,4873,22,1,0.76,0.697,0.55,0.1343,27,131,158
2011-07-26,3,0,7,0,2,1,4874,23,1,0.76,0.7121,0.58,0.1045,18,71,89
2011-07-27,3,0,7,0,3,1,4875,0,2,0.78,0.7121,0.52,0.1642,19,26,45
2011-07-27,3,0,7,0,3,1,4876,1,1,0.78,0.7121,0.49,0.194,1,9,10
2011-07-27,3,0,7,0,3,1,4877,2,1,0.76,0.697,0.52,0.2985,1,5,6
2011-07-27,3,0,7,0,3,1,4878,3,1,0.72,0.6667,0.58,0.1642,0,4,4
2011-07-27,3,0,7,0,3,1,4879,4,1,0.72,0.6667,0.51,0.194,1,3,4
2011-07-27,3,0,7,0,3,1,4880,5,1,0.7,0.6515,0.54,0.2836,0,18,18
2011-07-27,3,0,7,0,3,1,4881,6,1,0.7,0.6515,0.54,0.2239,4,119,123
2011-07-27,3,0,7,0,3,1,4882,7,1,0.72,0.6667,0.48,0.2537,34,313,347
2011-07-27,3,0,7,0,3,1,4883,8,1,0.74,0.6667,0.42,0.2537,28,405,433
2011-07-27,3,0,7,0,3,1,4884,9,1,0.76,0.6667,0.35,0.2537,27,189,216
2011-07-27,3,0,7,0,3,1,4885,10,1,0.78,0.6818,0.33,0.0,32,82,114
2011-07-27,3,0,7,0,3,1,4886,11,1,0.8,0.697,0.31,0.0,42,94,136
2011-07-27,3,0,7,0,3,1,4887,12,1,0.82,0.7121,0.3,0.2836,37,132,169
2011-07-27,3,0,7,0,3,1,4888,13,1,0.84,0.7273,0.3,0.3582,29,151,180
2011-07-27,3,0,7,0,3,1,4889,14,1,0.84,0.7273,0.28,0.2239,20,107,127
2011-07-27,3,0,7,0,3,1,4890,15,1,0.86,0.7424,0.26,0.2537,37,103,140
2011-07-27,3,0,7,0,3,1,4891,16,1,0.86,0.7273,0.25,0.1642,40,228,268
2011-07-27,3,0,7,0,3,1,4892,17,1,0.84,0.7121,0.26,0.2239,81,491,572
2011-07-27,3,0,7,0,3,1,4893,18,1,0.82,0.7121,0.28,0.1045,78,463,541
2011-07-27,3,0,7,0,3,1,4894,19,1,0.8,0.697,0.29,0.0896,87,288,375
2011-07-27,3,0,7,0,3,1,4895,20,1,0.76,0.6818,0.45,0.2239,55,239,294
2011-07-27,3,0,7,0,3,1,4896,21,1,0.74,0.6667,0.48,0.1045,49,196,245
2011-07-27,3,0,7,0,3,1,4897,22,1,0.72,0.6667,0.48,0.0,37,143,180
2011-07-27,3,0,7,0,3,1,4898,23,1,0.74,0.6667,0.45,0.0896,16,93,109
2011-07-28,3,0,7,0,4,1,4899,0,1,0.7,0.6515,0.51,0.1343,14,31,45
2011-07-28,3,0,7,0,4,1,4900,1,1,0.72,0.6667,0.51,0.0,3,26,29
2011-07-28,3,0,7,0,4,1,4901,2,1,0.72,0.6667,0.54,0.1045,2,5,7
2011-07-28,3,0,7,0,4,1,4902,3,1,0.72,0.6667,0.54,0.0,0,5,5
2011-07-28,3,0,7,0,4,1,4903,4,1,0.7,0.6515,0.61,0.1045,0,6,6
2011-07-28,3,0,7,0,4,1,4904,5,1,0.7,0.6515,0.65,0.1045,1,26,27
2011-07-28,3,0,7,0,4,1,4905,6,1,0.7,0.6515,0.7,0.0896,6,110,116
2011-07-28,3,0,7,0,4,1,4906,7,1,0.72,0.6818,0.7,0.1642,27,278,305
2011-07-28,3,0,7,0,4,1,4907,8,1,0.74,0.697,0.66,0.1642,47,409,456
2011-07-28,3,0,7,0,4,1,4908,9,1,0.78,0.7424,0.59,0.194,21,189,210
2011-07-28,3,0,7,0,4,1,4909,10,1,0.8,0.7576,0.55,0.2836,30,86,116
2011-07-28,3,0,7,0,4,1,4910,11,1,0.84,0.8182,0.56,0.2836,41,113,154
2011-07-28,3,0,7,0,4,1,4911,12,1,0.84,0.803,0.53,0.2537,35,151,186
2011-07-28,3,0,7,0,4,1,4912,13,1,0.86,0.803,0.47,0.2537,26,126,152
2011-07-28,3,0,7,0,4,1,4913,14,2,0.84,0.7879,0.49,0.2537,27,111,138
2011-07-28,3,0,7,0,4,1,4914,15,1,0.86,0.8182,0.5,0.194,22,124,146
2011-07-28,3,0,7,0,4,1,4915,16,1,0.86,0.803,0.47,0.1642,42,214,256
2011-07-28,3,0,7,0,4,1,4916,17,1,0.84,0.803,0.53,0.194,45,423,468
2011-07-28,3,0,7,0,4,1,4917,18,1,0.84,0.8182,0.56,0.2239,55,428,483
2011-07-28,3,0,7,0,4,1,4918,19,1,0.82,0.803,0.59,0.194,37,285,322
2011-07-28,3,0,7,0,4,1,4919,20,1,0.8,0.7879,0.63,0.194,41,229,270
2011-07-28,3,0,7,0,4,1,4920,21,1,0.78,0.7576,0.66,0.2836,31,165,196
2011-07-28,3,0,7,0,4,1,4921,22,1,0.76,0.7273,0.7,0.2537,25,149,174
2011-07-28,3,0,7,0,4,1,4922,23,1,0.76,0.7424,0.75,0.194,28,95,123
2011-07-29,3,0,7,0,5,1,4923,0,1,0.74,0.7121,0.79,0.1642,12,45,57
2011-07-29,3,0,7,0,5,1,4924,1,1,0.74,0.7121,0.79,0.1343,12,22,34
2011-07-29,3,0,7,0,5,1,4925,2,1,0.74,0.7121,0.79,0.0,3,10,13
2011-07-29,3,0,7,0,5,1,4926,3,1,0.74,0.7121,0.79,0.0,2,9,11
2011-07-29,3,0,7,0,5,1,4927,4,1,0.72,0.7121,0.84,0.1343,2,4,6
2011-07-29,3,0,7,0,5,1,4928,5,1,0.72,0.7121,0.84,0.0,4,23,27
2011-07-29,3,0,7,0,5,1,4929,6,2,0.72,0.7121,0.84,0.0,7,83,90
2011-07-29,3,0,7,0,5,1,4930,7,2,0.74,0.7121,0.79,0.0896,26,228,254
2011-07-29,3,0,7,0,5,1,4931,8,2,0.76,0.7727,0.77,0.0,30,354,384
2011-07-29,3,0,7,0,5,1,4932,9,1,0.86,0.803,0.47,0.2537,28,151,179
2011-07-29,3,0,7,0,5,1,4933,10,1,0.9,0.8485,0.42,0.2836,37,69,106
2011-07-29,3,0,7,0,5,1,4934,11,1,0.92,0.8788,0.4,0.2985,43,118,161
2011-07-29,3,0,7,0,5,1,4935,12,1,0.96,0.8636,0.31,0.2836,40,95,135
2011-07-29,3,0,7,0,5,1,4936,13,1,0.94,0.8333,0.31,0.0,42,114,156
2011-07-29,3,0,7,0,5,1,4937,14,1,0.96,0.8636,0.3,0.2239,34,114,148
2011-07-29,3,0,7,0,5,1,4938,15,1,0.96,0.8636,0.3,0.2537,40,129,169
2011-07-29,3,0,7,0,5,1,4939,16,1,0.96,0.8636,0.3,0.3881,35,198,233
2011-07-29,3,0,7,0,5,1,4940,17,1,0.96,0.8636,0.3,0.2985,47,374,421
